FID_riv1	FID_reach_	length_int
67	200015	191.80500000000
67	200787	200.06200000000
67	201561	200.00000000000
67	202335	227.97000000000
67	203108	150.72900000000
67	203109	252.70700000000
67	203882	92.04370000000
68	179835	156.16600000000
68	180609	40.91210000000
68	180610	242.02500000000
68	180611	101.30000000000
68	181385	172.19800000000
68	181386	200.00000000000
68	181387	138.78400000000
68	182161	140.56500000000
68	182162	142.27700000000
68	182936	140.56500000000
68	182937	142.27700000000
68	183711	140.56500000000
68	183712	142.27700000000
68	184486	140.56500000000
68	184487	142.27700000000
68	185261	140.56500000000
68	185262	142.27700000000
68	186036	140.56500000000
68	186037	142.27700000000
68	186811	209.34400000000
68	187585	222.41200000000
68	188359	206.77600000000
68	189133	9.00975000000
68	189134	273.83300000000
68	189908	9.00985000000
68	189909	233.74000000000
68	189910	130.87300000000
68	190684	200.00000000000
68	191458	200.00000000000
68	192232	200.00000000000
68	193006	200.00000000000
68	193780	209.18500000000
68	194553	235.25700000000
68	194554	16.08620000000
68	195326	159.21100000000
68	195327	123.63200000000
68	196100	235.12600000000
68	196874	231.49900000000
68	197648	200.00000000000
68	198422	200.00000000000
68	199195	110.83200000000
68	199196	131.16700000000
68	199969	200.00000000000
68	200743	200.00000000000
68	201517	200.00000000000
68	202291	200.00000000000
68	203065	200.00000000000
68	203839	163.40500000000
69	203212	184.23800000000
69	203213	261.19700000000
69	203214	200.00000000000
69	203215	200.00000000000
69	203216	117.00800000000
69	203982	141.91200000000
69	203983	225.81700000000
69	203984	235.38000000000
69	203985	250.69800000000
69	203986	66.45990000000
69	204753	177.06000000000
69	204754	200.00000000000
69	204755	261.19700000000
69	204756	159.48400000000
70	165496	77.80020000000
70	166270	210.50000000000
70	167044	288.34800000000
70	167818	235.84900000000
70	168592	200.00000000000
70	169366	210.50000000000
70	170139	152.07200000000
70	170140	82.44460000000
70	170913	137.37800000000
70	170914	143.60300000000
70	171687	256.84800000000
70	172460	135.29300000000
70	172461	106.25600000000
70	173234	209.34400000000
70	174008	282.84300000000
70	174781	127.40000000000
70	174782	123.94300000000
70	175554	178.09800000000
70	175555	170.29100000000
70	176327	76.78180000000
70	176328	159.79100000000
70	177101	224.11400000000
70	177874	140.69400000000
70	177875	153.23800000000
70	178648	232.30200000000
70	179422	219.84400000000
70	180196	221.35300000000
70	180970	200.00000000000
70	181744	200.00000000000
70	182518	246.34900000000
70	183292	200.00000000000
70	184066	221.00000000000
70	184839	127.73200000000
70	184840	162.67100000000
70	185613	229.44400000000
70	186386	199.83200000000
70	186387	128.45700000000
70	187159	123.78500000000
70	187160	127.55800000000
70	187932	264.20500000000
70	187933	134.88200000000
70	188705	228.90500000000
70	188706	15.66270000000
70	189479	231.49900000000
70	190252	155.68800000000
70	190253	116.12500000000
70	191025	155.39600000000
70	191026	142.29600000000
70	191797	66.93720000000
70	191798	254.24400000000
70	191799	107.60300000000
70	192570	16.23970000000
70	192571	281.45200000000
70	193344	287.19200000000
70	194117	231.73400000000
70	194118	19.60900000000
70	194889	16.23970000000
70	194890	270.62100000000
70	194891	112.22700000000
70	195662	16.23970000000
70	195663	281.45200000000
70	196436	281.47500000000
70	197209	48.14180000000
70	197210	177.41900000000
70	197982	131.28300000000
70	197983	203.20100000000
70	198756	241.99900000000
70	199530	200.00000000000
70	200303	65.66010000000
70	200304	165.83900000000
70	201077	200.00000000000
70	201851	218.62600000000
70	202625	223.37300000000
70	203398	186.65400000000
70	203399	107.50800000000
70	204170	154.75100000000
70	204171	287.87800000000
70	204172	104.20100000000
70	204943	115.40000000000
70	204944	142.94000000000
70	205717	280.19500000000
70	206490	186.93700000000
70	206491	3.49208000000
71	195583	168.68600000000
71	196357	122.69900000000
71	196358	250.69800000000
71	196359	206.83500000000
71	197133	170.60700000000
71	197134	200.00000000000
71	197135	234.97400000000
71	197909	142.46700000000
71	197910	225.34900000000
71	197911	212.41600000000
71	198685	190.37400000000
71	198686	288.46300000000
71	199460	38.28160000000
71	199461	276.04600000000
71	199462	200.00000000000
71	199463	200.00000000000
71	199464	200.00000000000
71	199465	200.00000000000
71	199466	200.00000000000
71	199467	200.00000000000
71	199468	200.00000000000
71	199469	200.00000000000
71	199470	200.00000000000
71	199471	265.67000000000
71	200245	86.42300000000
71	200246	250.69800000000
71	200247	276.04600000000
71	200248	119.15800000000
71	201022	182.23700000000
71	201023	276.04600000000
71	201024	147.29700000000
71	201053	95.16670000000
71	201054	238.25700000000
71	201055	200.00000000000
71	201056	276.04600000000
71	201057	112.64000000000
71	201798	154.09800000000
71	201799	324.73900000000
71	201825	185.65900000000
71	201826	210.59600000000
71	201827	154.92500000000
71	201831	188.75600000000
71	201832	239.38400000000
71	202573	27.35390000000
71	202574	301.39500000000
71	202575	175.43700000000
71	202597	151.54200000000
71	202598	211.56000000000
71	202599	112.03200000000
71	202606	301.39500000000
71	203349	227.35400000000
71	203350	175.43700000000
71	203361	205.19800000000
71	203362	212.61800000000
71	203363	233.73000000000
71	203364	200.00000000000
71	203365	200.00000000000
71	203366	200.00000000000
71	203367	200.00000000000
71	203368	200.00000000000
71	203369	241.99900000000
71	203370	200.00000000000
71	203371	105.30700000000
71	203380	39.45340000000
71	203381	301.39500000000
71	203382	250.69800000000
71	203383	140.77900000000
71	204124	202.00500000000
71	204125	200.00000000000
71	204126	200.00000000000
71	204127	200.00000000000
71	204128	200.00000000000
71	204129	200.00000000000
71	204130	200.00000000000
71	204131	200.00000000000
71	204132	200.00000000000
71	204133	200.00000000000
71	204134	235.93000000000
71	204135	0.87142500000
71	204157	135.26800000000
71	204158	301.39500000000
71	204159	225.34900000000
71	204160	97.46510000000
71	204934	199.58100000000
71	204935	326.74400000000
71	204936	225.19700000000
71	205710	76.19830000000
71	205711	250.54600000000
71	206485	281.39900000000
71	206486	290.28700000000
71	206487	225.34900000000
71	206488	200.00000000000
71	206489	200.00000000000
71	206490	81.39090000000
72	203823	213.07200000000
72	203836	82.85490000000
72	203837	200.00000000000
72	203838	200.00000000000
72	203839	177.27000000000
72	204597	7.68418000000
72	204598	275.15900000000
72	204609	95.73750000000
72	204610	187.10500000000
72	205372	7.68416000000
72	205373	275.15900000000
72	205381	155.03100000000
72	205382	200.00000000000
72	205383	181.30000000000
72	206147	7.68414000000
72	206148	275.15900000000
72	206152	0.03058080000
72	206153	243.18100000000
72	206154	207.00600000000
72	206155	111.46200000000
72	206922	7.68411000000
72	206923	275.15900000000
72	206926	282.84300000000
72	207697	7.68409000000
72	207698	275.15900000000
72	207699	67.78160000000
72	207700	194.06100000000
72	208472	7.68407000000
72	208473	194.06100000000
73	189535	189.98100000000
73	189536	214.24900000000
73	189537	62.53880000000
73	190307	180.51600000000
73	190308	233.25600000000
73	190309	61.36180000000
73	191078	214.63900000000
73	191079	200.00000000000
73	191080	221.00000000000
73	191081	118.33200000000
73	191851	284.01800000000
73	191852	13.67410000000
73	192620	101.09400000000
73	192621	200.00000000000
73	192622	241.99900000000
73	192623	246.34900000000
73	192624	204.34200000000
73	192625	13.67410000000
73	193389	125.84500000000
73	193390	227.25400000000
73	193391	200.00000000000
73	193392	200.00000000000
73	193393	200.00000000000
73	193394	155.75400000000
73	194162	151.94400000000
73	194163	145.74800000000
73	194935	150.78800000000
73	194936	146.90400000000
73	195708	149.63200000000
73	195709	148.05900000000
73	196481	148.47600000000
73	196482	149.21500000000
73	197253	251.50600000000
73	197254	200.00000000000
73	197255	125.02200000000
73	198025	93.54040000000
73	198026	266.19200000000
73	198027	14.00550000000
73	198798	93.54040000000
73	198799	204.15100000000
73	199570	97.48670000000
73	199571	229.38900000000
73	199572	173.60700000000
73	200340	108.74200000000
73	200341	225.34900000000
73	200342	200.00000000000
73	200343	200.00000000000
73	200344	171.97200000000
73	201113	244.83000000000
73	201114	154.25600000000
73	201882	218.98800000000
73	201883	204.25700000000
73	201884	198.55800000000
73	201885	250.69800000000
73	201886	259.74300000000
73	201887	30.12240000000
73	202653	198.06400000000
73	202654	230.83000000000
73	202655	209.34400000000
73	202656	14.33700000000
73	202657	97.13810000000
73	202658	79.29000000000
73	203425	51.95520000000
73	203426	268.99000000000
73	203427	78.14150000000
73	204197	114.78700000000
73	204198	277.84800000000
73	204199	230.24200000000
73	204969	101.57300000000
73	204970	246.34800000000
73	204971	127.21200000000
73	205742	303.20800000000
73	205743	140.42600000000
73	206490	205.66500000000
73	206515	267.23800000000
73	206516	30.45380000000
73	207264	39.68770000000
73	207265	363.10300000000
73	207288	267.23800000000
73	207289	30.45380000000
73	208039	39.68770000000
73	208040	337.75400000000
73	208061	267.23800000000
73	208062	30.45380000000
73	208814	65.03650000000
73	208815	301.39500000000
73	208816	200.00000000000
73	208817	200.00000000000
73	208818	200.00000000000
73	208819	200.00000000000
73	208820	200.00000000000
73	208821	200.00000000000
73	208822	200.00000000000
73	208823	200.00000000000
73	208824	200.00000000000
73	208825	200.00000000000
73	208826	200.00000000000
73	208827	200.00000000000
73	208828	200.00000000000
73	208829	200.00000000000
73	208830	200.00000000000
73	208831	200.00000000000
73	208832	200.00000000000
73	208833	203.85700000000
73	208834	240.84300000000
73	208835	30.45380000000
74	202496	205.24200000000
74	202497	185.91700000000
74	203269	229.70100000000
74	203270	67.99030000000
74	203271	115.47800000000
74	203272	301.39500000000
74	203273	200.00000000000
74	203274	200.00000000000
74	203275	200.00000000000
74	203276	197.07900000000
74	204039	11.59970000000
74	204040	211.76100000000
74	204041	246.34800000000
74	204042	216.27100000000
74	204043	67.99030000000
74	204050	256.40900000000
74	204051	161.60500000000
74	204052	246.34800000000
74	204053	276.04600000000
74	204054	104.05500000000
74	204805	75.07290000000
74	204806	202.51400000000
74	204807	200.00000000000
74	204808	172.19900000000
74	204812	210.14600000000
74	204813	264.98700000000
74	204825	145.94100000000
74	204828	273.38600000000
74	204829	129.40400000000
74	205579	167.28500000000
74	205582	129.19600000000
74	205583	200.00000000000
74	205584	278.25300000000
74	205585	240.84300000000
74	205586	20.30260000000
74	205603	197.34000000000
74	205604	205.45100000000
74	206378	326.74400000000
74	207152	276.04700000000
74	207926	225.34900000000
74	208700	155.01400000000
74	208701	326.74400000000
74	208702	22.42800000000
74	208705	44.49610000000
74	208706	231.03900000000
74	208707	163.12500000000
74	209476	380.36200000000
74	209477	22.42800000000
74	209478	44.49620000000
74	209479	253.19600000000
74	209481	225.34900000000
74	210251	202.92100000000
74	210252	171.96900000000
74	210255	191.75900000000
74	210256	185.68300000000
74	211030	191.75900000000
74	211031	256.84800000000
74	211032	37.57400000000
75	172208	24.26160000000
75	172982	208.89400000000
75	173755	86.21840000000
75	173756	175.62500000000
75	174527	201.00000000000
75	174528	200.00000000000
75	174529	183.79600000000
75	175301	200.00000000000
75	176074	50.36970000000
75	176075	195.90000000000
75	176847	50.36970000000
75	176848	232.47300000000
75	177620	50.36970000000
75	177621	232.47300000000
75	178394	261.04000000000
75	179167	72.12550000000
75	179168	190.87300000000
75	179941	219.49100000000
75	180714	114.17400000000
75	180715	168.66800000000
75	181488	219.84400000000
75	182260	6.62831000000
75	182261	251.34300000000
75	182262	100.91800000000
75	183033	221.72000000000
75	183034	255.21500000000
75	183806	166.01000000000
75	183807	61.12260000000
75	184580	244.05500000000
75	185352	114.17400000000
75	185353	219.84400000000
75	185354	100.91800000000
75	186126	241.10000000000
75	186899	244.53500000000
75	186900	28.96410000000
75	187672	181.92500000000
75	187673	89.00570000000
75	188445	228.11300000000
75	188446	84.42720000000
75	189217	114.17400000000
75	189218	219.84400000000
75	189219	100.91800000000
75	189990	114.17400000000
75	189991	168.66800000000
75	190763	114.17400000000
75	190764	168.66800000000
75	191536	114.17400000000
75	191537	168.66800000000
75	192309	114.17400000000
75	192310	168.66800000000
75	193082	114.17400000000
75	193083	168.66800000000
75	193855	125.76700000000
75	193856	212.12300000000
75	194628	217.30800000000
75	194629	116.23200000000
75	195401	162.34800000000
75	195402	61.12260000000
75	196175	237.21700000000
75	196948	146.07700000000
75	196949	136.76600000000
75	197721	146.07700000000
75	197722	136.76600000000
75	198494	146.07700000000
75	198495	136.76600000000
75	199267	146.07700000000
75	199268	136.76600000000
75	200040	146.07700000000
75	200041	136.76600000000
75	200813	146.07700000000
75	200814	136.76600000000
75	201586	2.68207000000
75	201587	238.16100000000
75	202359	2.68197000000
75	202360	280.16100000000
75	203133	214.02900000000
75	203907	200.00000000000
75	204681	231.49900000000
75	205454	98.38890000000
75	205455	166.95700000000
75	206228	251.34300000000
75	207000	134.23700000000
75	207001	240.84300000000
75	207002	9.15714000000
75	207773	134.23700000000
75	207774	148.60500000000
75	208545	65.73600000000
75	208546	221.69900000000
75	208547	148.60500000000
75	209319	251.34300000000
75	209320	40.89500000000
75	210091	185.81900000000
75	210092	233.40600000000
75	210093	41.05930000000
75	210864	239.57900000000
75	210865	72.96160000000
75	211637	209.88100000000
75	211638	72.96160000000
75	212409	70.43290000000
75	212410	240.84300000000
75	212411	72.96150000000
75	213181	28.53320000000
75	213182	250.84100000000
75	213183	180.91000000000
75	213954	38.53060000000
75	213955	244.31200000000
75	214728	183.14100000000
76	203882	117.30000000000
76	204656	205.03300000000
76	204657	77.81000000000
76	205431	251.34300000000
76	206205	29.73590000000
76	206206	253.10700000000
76	206980	29.73590000000
76	206981	211.10800000000
76	207755	241.96400000000
76	208529	200.00000000000
76	209303	200.00000000000
76	210077	200.00000000000
76	210851	200.00000000000
76	211625	200.00000000000
76	212399	200.00000000000
76	213173	200.00000000000
76	213947	200.00000000000
76	214721	200.00000000000
76	215495	200.00000000000
76	216269	85.81520000000
76	216270	77.69040000000
77	214723	54.31610000000
77	214724	204.06700000000
77	214725	200.00000000000
77	214726	231.49900000000
77	214727	200.00000000000
77	214728	20.98080000000
77	215496	54.31600000000
77	215497	228.52700000000
77	216270	205.88300000000
78	196984	39.85630000000
78	196985	176.33300000000
78	197757	153.98300000000
78	197758	230.25500000000
78	198529	7.95408000000
78	198530	262.91900000000
78	198531	88.01610000000
78	199302	150.11300000000
78	199303	234.12500000000
78	200073	163.59000000000
78	200074	230.34400000000
78	200075	251.34300000000
78	200076	131.49400000000
78	200844	23.73940000000
78	200845	244.32800000000
78	200846	205.85900000000
78	200847	87.75280000000
78	201617	23.73940000000
78	201618	259.10300000000
78	202390	238.83100000000
78	202391	196.10400000000
78	203163	207.33200000000
78	203164	44.01140000000
78	203937	240.84300000000
78	204710	256.73100000000
78	204711	12.10920000000
78	205483	199.03600000000
78	205484	76.80920000000
78	206255	195.41900000000
78	206256	257.10500000000
78	206257	83.80640000000
78	207027	213.70400000000
78	207028	238.41800000000
78	207029	8.16281000000
78	207799	92.94380000000
78	207800	251.22900000000
78	207801	40.06510000000
78	208571	35.57850000000
78	208572	250.30200000000
78	208573	149.05500000000
78	209345	251.34300000000
78	210116	187.26900000000
78	210117	257.33400000000
78	210118	241.99900000000
78	210119	54.32110000000
78	210888	122.04100000000
78	210889	238.32100000000
78	210890	99.92330000000
78	211661	151.01700000000
78	211662	131.82600000000
78	212434	227.06400000000
78	212435	131.82500000000
78	213206	203.56100000000
78	213207	232.44400000000
78	213208	24.27960000000
78	213978	148.34700000000
78	213979	255.75500000000
78	213980	56.18190000000
78	214728	166.27200000000
78	214745	149.08500000000
78	214746	164.76000000000
78	214747	168.85300000000
78	214748	200.00000000000
78	214749	200.00000000000
78	214750	129.83800000000
78	214751	240.84300000000
78	214752	88.08420000000
78	215502	231.49900000000
78	215513	223.07900000000
78	215514	129.22200000000
78	215517	135.87100000000
78	215518	224.15900000000
78	215519	100.25500000000
78	215520	66.73900000000
78	215521	62.64650000000
78	215524	129.38600000000
78	216276	7.49299000000
78	216277	241.34600000000
78	216278	229.84100000000
78	216279	212.15800000000
78	216280	206.53000000000
78	216281	256.46900000000
78	216282	200.00000000000
78	216283	213.56200000000
78	216284	217.93700000000
78	216285	200.00000000000
78	216286	210.09400000000
78	216287	8.82565000000
78	216288	141.56000000000
78	216289	234.21700000000
78	216290	200.00000000000
78	216291	106.12900000000
79	203216	100.58300000000
79	203990	215.15800000000
79	204764	226.84100000000
79	205538	248.69500000000
79	206312	208.15300000000
79	207086	103.99400000000
79	207087	138.04000000000
79	207861	231.46400000000
79	208635	231.49900000000
79	209409	200.00000000000
79	210183	246.34800000000
79	210957	215.25500000000
79	211730	180.35700000000
79	211731	117.33500000000
79	212503	180.35700000000
79	212504	117.33500000000
79	213276	169.85700000000
79	213277	117.33500000000
79	214049	51.61710000000
79	214050	225.07500000000
79	214822	50.46120000000
79	214823	247.23000000000
79	215595	22.11310000000
79	215596	250.23000000000
79	216369	266.19200000000
79	217142	212.25900000000
79	217143	85.43270000000
79	217916	15.33430000000
80	205572	169.22000000000
80	205573	200.00000000000
80	205574	221.00000000000
80	205575	327.31700000000
80	205577	43.17060000000
80	205578	236.05100000000
80	205579	28.62750000000
80	206345	188.45500000000
80	206346	112.39500000000
80	206349	24.77610000000
80	206350	277.00000000000
80	206351	208.17300000000
80	207118	27.05370000000
80	207119	240.32900000000
80	207889	171.33400000000
80	207890	235.54900000000
80	207891	210.79900000000
80	207892	212.33500000000
80	208662	197.53900000000
80	208663	68.65310000000
80	209435	143.67300000000
80	209436	168.86700000000
80	210208	203.71500000000
80	210209	170.02300000000
80	210981	229.03900000000
80	210982	68.65310000000
80	211754	203.69000000000
80	211755	68.65320000000
80	212524	233.96800000000
80	212525	200.00000000000
80	212526	200.00000000000
80	212527	207.79200000000
80	212528	129.85100000000
80	213296	244.82400000000
80	213297	209.34400000000
80	213298	20.96540000000
80	214063	63.24780000000
80	214064	200.00000000000
80	214065	200.00000000000
80	214066	181.74200000000
80	214067	52.08580000000
80	214068	200.00000000000
80	214069	271.57500000000
80	214070	52.86770000000
80	214835	39.53360000000
80	214836	256.84800000000
80	214837	178.75200000000
80	214840	94.30420000000
80	214841	215.26200000000
80	215608	150.27300000000
80	215609	223.46500000000
80	216381	164.90300000000
80	216382	132.78900000000
80	217145	35.83160000000
80	217146	100.58400000000
80	217147	80.94830000000
80	217148	80.81580000000
80	217153	114.90300000000
80	217154	252.79000000000
80	217155	132.78900000000
80	217916	226.47900000000
80	217917	225.34900000000
80	217918	279.19800000000
80	217919	209.16700000000
80	217920	200.81200000000
80	217921	161.05100000000
80	217922	220.57900000000
80	217923	200.00000000000
80	217924	276.04600000000
80	217925	231.49900000000
80	217926	200.00000000000
80	217927	127.09600000000
81	205579	171.37300000000
81	205580	87.78120000000
81	206354	200.00000000000
81	207128	200.00000000000
81	207902	250.69800000000
81	208676	301.39500000000
81	209450	72.68320000000
81	209451	178.01400000000
81	210224	311.81500000000
81	210225	40.27760000000
81	210999	354.31100000000
81	211000	124.52600000000
81	211774	227.56700000000
81	211775	175.22400000000
81	212549	151.52000000000
81	212550	276.04600000000
81	212551	254.06100000000
81	213325	47.33440000000
81	213326	225.34900000000
81	213327	250.69800000000
81	213328	301.39500000000
81	213329	200.00000000000
81	213330	200.00000000000
81	213331	271.69700000000
81	213332	271.69700000000
81	213333	222.89700000000
81	214107	179.89400000000
81	214108	200.00000000000
81	214109	276.04600000000
81	214110	200.00000000000
81	214111	246.34800000000
81	214112	276.04600000000
81	214113	110.10500000000
81	214887	267.33700000000
81	214888	211.50000000000
81	215662	140.59200000000
81	215663	307.54600000000
81	215664	188.94200000000
81	215706	130.29200000000
81	215707	182.18900000000
81	216438	213.84800000000
81	216439	188.94200000000
81	216472	92.57320000000
81	216473	187.82300000000
81	216476	76.78780000000
81	216477	252.02200000000
81	216478	200.00000000000
81	216479	200.00000000000
81	216480	126.55600000000
81	216481	169.90400000000
81	216482	232.88700000000
81	217213	137.80200000000
81	217214	301.39500000000
81	217215	141.03500000000
81	217220	227.77600000000
81	217221	200.00000000000
81	217222	276.04600000000
81	217223	246.34800000000
81	217224	230.53000000000
81	217225	287.51600000000
81	217226	301.39500000000
81	217227	200.00000000000
81	217228	200.00000000000
81	217229	154.75300000000
81	217239	250.80300000000
81	217240	276.04600000000
81	217241	200.00000000000
81	217242	200.00000000000
81	217243	200.00000000000
81	217244	288.34800000000
81	217245	200.00000000000
81	217246	148.37600000000
81	217247	93.62270000000
81	217248	200.00000000000
81	217249	200.00000000000
81	217250	159.53800000000
81	217256	169.90400000000
81	217257	225.34900000000
81	217258	200.00000000000
81	217259	276.04600000000
81	217260	89.16560000000
81	217989	236.40700000000
81	217990	297.04600000000
81	217991	225.34900000000
81	217992	216.46500000000
81	217993	240.84300000000
81	217994	34.76230000000
81	218003	121.29300000000
81	218004	281.49700000000
81	218010	215.03100000000
81	218011	266.20100000000
81	218012	240.84300000000
81	218013	2.19711000000
81	218034	212.23000000000
81	218035	250.69800000000
81	218036	66.60720000000
81	218778	121.29300000000
81	218779	200.00000000000
81	218780	200.00000000000
81	218781	276.04600000000
81	218782	221.00000000000
81	218783	289.51200000000
81	218784	66.00170000000
81	218810	352.09300000000
81	219584	85.48550000000
81	219585	301.39500000000
81	219586	117.30500000000
81	219590	172.88900000000
81	219591	80.55970000000
81	219593	253.44800000000
81	220360	158.74200000000
81	220361	276.04700000000
81	220362	231.49900000000
81	220363	200.00000000000
81	220364	98.80840000000
81	220365	170.13800000000
81	220366	200.00000000000
81	220367	68.94630000000
81	220368	200.00000000000
81	220369	250.69800000000
81	220370	322.39500000000
81	220371	195.90700000000
81	221145	181.53400000000
81	221146	212.42400000000
81	221147	295.12200000000
81	221148	225.34900000000
81	221149	153.58100000000
81	221923	198.51100000000
81	221924	67.09770000000
82	203839	32.14470000000
82	203840	19.60900000000
82	204614	263.23400000000
82	204615	19.60900000000
82	205389	259.49600000000
82	206163	200.00000000000
82	206937	158.62100000000
82	206938	83.41350000000
82	207712	199.42900000000
82	207713	83.41350000000
82	208487	222.12000000000
82	209261	238.56700000000
82	210035	209.34400000000
82	210809	251.34300000000
82	211583	215.21500000000
82	211584	67.62800000000
82	212358	215.21500000000
82	212359	67.62800000000
82	213133	240.84300000000
82	213907	75.76640000000
82	213908	164.94500000000
82	214682	261.97500000000
82	214686	110.93400000000
82	214687	200.00000000000
82	214688	200.00000000000
82	214689	132.44600000000
82	215456	8.01555000000
82	215457	251.17500000000
82	215458	200.00000000000
82	215459	231.49900000000
82	215460	131.06500000000
82	215463	123.78600000000
82	215464	159.05700000000
82	216238	123.78600000000
82	216239	130.89300000000
82	217013	237.50800000000
82	217787	91.88330000000
82	217788	190.95900000000
82	218562	91.88330000000
82	218563	176.76300000000
82	219337	200.00000000000
82	220111	200.00000000000
82	220885	200.00000000000
82	221659	200.00000000000
82	222433	200.00000000000
82	223207	200.00000000000
82	223981	200.00000000000
82	224755	200.00000000000
82	225529	200.00000000000
82	226303	223.63800000000
82	227077	207.86200000000
82	227851	200.00000000000
82	228625	200.00000000000
82	229399	85.50810000000
82	229400	175.50500000000
82	230174	107.33700000000
82	230175	175.50500000000
82	230949	107.33700000000
82	230950	175.50500000000
82	231724	107.33700000000
82	231725	14.88020000000
83	231723	172.09200000000
83	231724	231.49900000000
83	231725	10.52190000000
83	232496	221.38900000000
83	232497	61.45390000000
83	233269	221.38900000000
83	233270	61.45390000000
83	234042	221.38900000000
83	234043	61.45400000000
83	234815	221.38900000000
83	234816	61.45400000000
83	235588	98.41960000000
83	235589	61.45400000000
84	217915	186.91000000000
84	217916	70.09840000000
84	218688	130.06200000000
84	218689	121.28100000000
84	219462	266.19200000000
84	220234	64.92850000000
84	220235	280.62800000000
84	220236	53.53050000000
84	221007	171.31800000000
84	221008	177.07100000000
84	221780	120.48900000000
84	221781	121.28200000000
84	222554	200.00000000000
84	223328	200.00000000000
84	224102	206.10600000000
84	224876	0.48500700000
84	224877	292.25700000000
84	225651	200.00000000000
84	226425	200.00000000000
84	227199	184.07100000000
84	227200	36.92870000000
84	227973	241.99900000000
84	228747	220.17000000000
84	229520	172.79500000000
84	229521	78.54790000000
84	230293	172.79500000000
84	230294	154.59400000000
84	231067	249.49000000000
84	231840	178.65100000000
84	231841	52.84820000000
84	232614	241.99900000000
84	233387	6.65910000000
84	233388	217.07600000000
84	234161	209.34400000000
84	234935	240.84300000000
84	235709	241.57600000000
84	236483	200.00000000000
84	237257	88.42630000000
84	237258	143.07300000000
84	238032	200.00000000000
84	238805	146.98300000000
84	238806	84.51620000000
84	239579	88.97690000000
85	238806	124.77200000000
85	238807	83.44430000000
85	238808	68.49380000000
85	238809	211.78200000000
85	239579	33.16970000000
85	239580	118.01100000000
85	239581	158.55500000000
85	239582	173.50600000000
86	231725	155.57800000000
86	232499	200.00000000000
86	233273	191.22100000000
86	233274	64.01310000000
86	234048	218.83000000000
86	234049	64.01310000000
86	234823	250.92000000000
86	235597	196.04900000000
86	235598	24.21820000000
86	236372	258.62500000000
86	236373	24.21820000000
86	237147	258.62500000000
86	237148	24.21820000000
86	237922	302.04100000000
86	238696	11.63050000000
86	238697	229.21300000000
86	239471	236.85500000000
86	239476	109.62300000000
86	239477	40.00350000000
86	240245	70.26250000000
86	240246	195.56900000000
86	240249	234.24200000000
86	240250	124.64800000000
86	240251	221.83900000000
86	240252	111.70100000000
86	241020	87.27410000000
86	241021	224.10500000000
86	241022	236.58200000000
86	241023	44.67430000000
86	241026	249.66700000000
86	241800	200.00000000000
86	242574	200.00000000000
86	243348	231.49900000000
86	244122	200.00000000000
86	244896	237.89600000000
86	245670	204.10300000000
86	246444	200.00000000000
86	247217	134.98100000000
86	247218	96.51840000000
86	247991	171.53500000000
86	247992	72.23730000000
86	248766	189.14700000000
86	248767	262.87900000000
87	216270	67.99390000000
87	217044	200.00000000000
87	217818	200.00000000000
87	218592	200.00000000000
87	219366	200.00000000000
87	220139	33.19930000000
87	220140	198.30000000000
87	220913	200.00000000000
87	221687	200.00000000000
87	222461	229.41700000000
87	223234	130.29100000000
87	223235	152.55200000000
87	224007	130.29100000000
87	224008	152.55200000000
87	224781	240.84300000000
87	225554	238.24000000000
87	225555	13.10350000000
87	226328	217.20600000000
87	227102	200.00000000000
87	227876	200.00000000000
87	228650	200.00000000000
87	229424	200.00000000000
87	230198	200.00000000000
87	230971	136.66200000000
87	230972	94.83770000000
87	231745	241.99900000000
87	232519	214.39100000000
87	233292	182.93400000000
87	233293	44.67430000000
87	234066	233.07900000000
87	234839	120.10200000000
87	234840	120.31800000000
87	235613	231.50000000000
87	236387	219.11100000000
87	237161	222.88800000000
87	237934	108.53700000000
87	237935	122.96200000000
87	238708	200.00000000000
87	239482	200.00000000000
87	240256	223.83200000000
87	241030	218.16800000000
87	241804	200.00000000000
87	242578	200.00000000000
87	243352	200.00000000000
87	244126	200.00000000000
87	244900	200.00000000000
87	245673	175.47400000000
87	245674	56.02520000000
87	246447	241.99900000000
87	247220	112.64200000000
87	247221	118.85700000000
87	247994	233.27300000000
87	248767	33.47040000000
87	248768	215.76500000000
88	248767	1.49069000000
88	249541	231.49900000000
88	250314	48.17540000000
88	250315	193.82400000000
88	251088	228.64900000000
88	251862	240.84300000000
88	252636	13.67730000000
89	250309	51.36390000000
89	250310	219.84400000000
89	250311	84.40770000000
89	251082	158.91000000000
89	251083	199.97900000000
89	251085	187.93500000000
89	251086	227.57300000000
89	251087	228.36900000000
89	251854	153.15000000000
89	251855	208.55000000000
89	251856	123.93300000000
89	251861	122.79100000000
89	251862	122.05800000000
89	252627	162.85600000000
89	252628	119.98600000000
89	252636	9.67131000000
89	253400	137.67500000000
89	253401	119.98600000000
89	254173	52.28400000000
89	254174	221.21500000000
89	254947	200.00000000000
89	255721	200.00000000000
89	256495	241.99900000000
89	257269	200.00000000000
89	258043	223.60200000000
89	258044	152.88800000000
89	258818	230.34400000000
89	259592	138.81600000000
90	237229	182.76700000000
90	238003	200.00000000000
90	238777	205.14400000000
90	239550	146.74200000000
90	239551	121.61300000000
90	240323	53.68390000000
90	240324	212.14700000000
90	241097	240.84300000000
90	241871	208.82400000000
90	242645	200.00000000000
90	243419	200.00000000000
